id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000882,Kenneth Durham,,Individual,Corruption,0.87,Myanmar,1985-08-01,691369376,,"PSC 2212, Box 0277, APO AA 83024",942.453.0233,,"Therapist, horticultural",SEBI,2022-12-14,Under Review,,2025-02-13
WL_000883,Walker-Jones 455,,Aircraft,Fraud,0.88,Myanmar,,,,"56921 Sara Streets Suite 598, East Amberton, UT 87374",+1-304-620-7392x8645,,,RBI,2024-09-23,Active,,2025-03-10
WL_000884,Cooper-Cannon Trust,Suarez-Spence,Organization,Terrorism Financing,0.92,Sudan,,,,,750.694.6619x529,lgarcia@example.org,,EU,2015-11-22,Inactive,,2025-01-03
WL_000885,MV Brandon Rivera,,Vessel,Sanctions Violation,0.9,Cuba,,,,"1794 Mendoza Square Apt. 108, West Janetberg, SC 28465",,davissarah@example.com,,ED,2020-05-28,Active,,2025-03-03
WL_000886,Figueroa-Woods 792,,Aircraft,Terrorism Financing,0.73,Somalia,,,,"08972 Santos Points Suite 629, Christinahaven, WV 78280",,,,EU,2020-12-28,Under Review,"House could hospital commercial candidate decide surface.
Capital including day age. Better several will move mind friend few.
Turn imagine pick such.",2025-02-24
WL_000887,MV Victoria Brown,,Vessel,Drug Trafficking,0.8,Yemen,,,,,,,,OFAC,2017-07-23,Under Review,,2025-03-10
WL_000888,Rogers and Sons Council,,Organization,Sanctions Violation,0.95,Cuba,,,,"0900 Matthew Drive, Port Johnview, NY 17493",537-505-2586x609,diana15@example.net,,OFAC,2020-02-10,Inactive,,2025-04-10
WL_000889,MV Christopher West,,Vessel,Human Trafficking,0.64,Syria,,,,,,bmitchell@example.com,,SEBI,2023-05-08,Under Review,,2025-01-04
WL_000890,MV Thomas James,,Vessel,Corruption,0.77,Syria,,,,,978.235.0726x40102,,,RBI,2017-06-06,Active,,2024-08-03
WL_000891,Lowe LLC 246,,Aircraft,Fraud,0.89,Somalia,,,,,519-954-2442x1114,,,ED,2017-11-11,Under Review,"Note without daughter particular simple himself morning. Traditional interest knowledge degree.
Fact remember land campaign. Effort even before ability. My look term special son key.",2025-07-02
WL_000892,"Ayala, Taylor and Reyes",Conner-Hodges,Organization,Corruption,0.88,Libya,,,,"9853 Penny Stream, Cooperberg, IL 88722",930.564.4935x260,,,RBI,2020-01-26,Active,"Whether parent specific edge executive. American stuff stand place. Seem thousand include computer nice.
Allow successful wall recently rest language mean true. That civil their gas.",2025-06-03
WL_000893,Elaine Williams,Christina Davis,Individual,Organized Crime,0.83,Iran,1979-02-19,,408-38-1305,"705 Beth Forest Apt. 343, West Victorside, IL 44966",7595926447,,Actor,EU,2017-04-22,Under Review,"Answer not else most. Father population well hit organization. Likely white deep agent. Study ago truth move guess church visit.
Language alone present once west. Tough participant health two watch.",2024-10-13
WL_000894,"Smith, Murphy and Welch Liberation Army",,Organization,Sanctions Violation,0.92,Myanmar,,,,,,,,UN,2015-10-21,Active,"West your kind form. Nor itself teach data kid into without.
Decide determine magazine throw. Listen possible perhaps consumer up.",2024-07-26
WL_000895,Wendy Miller,,Individual,Politically Exposed Person (PEP),0.62,North Korea,1966-01-31,,497-16-3285,,+1-320-946-7765x1489,,Television floor manager,SEBI,2016-01-10,Under Review,Once effort purpose would citizen. Effort where per these itself despite. Without eye cold finally strategy write social.,2024-07-17
WL_000896,MV Ashley Bell,,Vessel,Fraud,0.62,Yemen,,,,"614 Dixon Plaza, Garyfurt, WA 09894",,megan99@example.com,,SEBI,2018-08-11,Inactive,,2025-01-09
WL_000897,Tanya Rice,,Individual,Sanctions Violation,0.63,Lebanon,1967-06-17,552781905,404-31-9880,"7415 Michelle Port Suite 260, South Ryan, AS 50248",208-823-4761x8521,,"Administrator, Civil Service",OFAC,2015-12-24,Inactive,"Democrat attention season list. Of beyond sometimes he view everybody. It discover discover effort.
Statement run hard main. Personal state lawyer yeah his.",2025-03-04
WL_000898,Zimmerman-Armstrong 507,,Aircraft,Politically Exposed Person (PEP),0.93,Venezuela,,,,"36888 Barker Drives, New Jennifer, VI 60793",+1-737-817-9766x6463,,,OFAC,2024-05-04,Active,,2024-10-20
WL_000899,MV Vicki Richardson,,Vessel,Sanctions Violation,0.85,Libya,,,,,+1-393-797-9557,,,SEBI,2018-03-30,Inactive,"Every current road focus him until off popular. Health quite all as tend owner source record.
Sing they movie financial performance so. Successful bar energy buy shoulder small answer.",2025-06-12
WL_000900,"Cox, Aguirre and Jackson Liberation Army","Jordan, Porter and Graham",Organization,Money Laundering,0.99,Iran,,,,"7937 Walker Roads Suite 263, Lake Holly, AL 74604",,,,FATF,2019-06-28,Active,Allow author develop structure left. Food approach situation group window certainly tend. Above answer cover word difference still.,2025-03-18
WL_000901,MV Robert Rios,,Vessel,Drug Trafficking,0.88,North Korea,,,,"Unit 4701 Box 5250, DPO AA 90449",,,,SEBI,2016-05-09,Inactive,,2025-03-21
WL_000902,Ryan Inc,,Organization,Sanctions Violation,0.95,Iran,,,,"PSC 8536, Box 6074, APO AE 61561",,,,RBI,2022-10-06,Active,,2025-01-15
WL_000903,MV Martha Hale,,Vessel,Human Trafficking,0.79,Libya,,,,,928.827.7144,parkerkatie@example.com,,ED,2017-06-13,Active,,2024-12-10
WL_000904,Pratt-Smith 692,,Aircraft,Politically Exposed Person (PEP),0.87,Russia,,,,"4120 Williams Pine Apt. 343, Port Kevinburgh, NY 03323",,,,ED,2023-01-06,Inactive,,2025-03-15
WL_000905,"Adams, Chambers and Nelson","Cisneros, Anderson and Smith",Organization,Politically Exposed Person (PEP),0.93,Afghanistan,,,,"64893 Kelly Grove Suite 380, Jenniferfurt, NC 58545",757-713-6416x4435,,,ED,2025-04-07,Under Review,,2024-10-23
WL_000906,MV Ashley Guerrero,,Vessel,Fraud,0.82,Venezuela,,,,"981 Wright Bridge, Elizabethmouth, NY 46662",,,,SEBI,2020-03-08,Inactive,,2025-03-19
WL_000907,"Conner, Morales and Collins 441",,Aircraft,Organized Crime,0.79,Iraq,,,,"1179 Kathleen Spur, Kiddchester, FL 73091",001-708-945-1322x224,stephanieali@example.org,,SEBI,2021-10-22,Inactive,"Always cut door nearly bed program.
Culture soldier discussion life computer wear. Customer feel between teacher reveal. Suffer bring difficult recognize interesting hard candidate.",2024-08-13
WL_000908,MV Matthew Mills,,Vessel,Fraud,0.96,Lebanon,,,,,,,,EU,2017-05-01,Active,Effort the production guess always better particularly. Thousand yeah face. Yet matter true community figure impact. Spring home without eight college morning day town.,2024-11-11
WL_000909,Ricky Stein,Jessica Munoz; Ashley Hampton; William Aguilar,Individual,Politically Exposed Person (PEP),0.99,Afghanistan,1979-02-03,Z48177187,,,,wagnerashley@example.com,Therapeutic radiographer,FATF,2018-02-09,Under Review,"Design fact on institution task. Design pattern eye about. Ask book security far but.
Happy such country high. Early director which risk argue. Dinner seven year character.",2025-04-01
WL_000910,Macdonald PLC,,Organization,Fraud,0.75,China,,,,,352-384-8809x324,,,SEBI,2015-12-08,Inactive,Factor speak prove science certainly trouble example. Trip card might clearly result within.,2024-09-05
WL_000911,Martin Ltd,,Organization,Corruption,0.97,Myanmar,,,,"544 Benjamin Skyway, Crawfordborough, WI 26357",+1-363-818-7828x0709,,,EU,2019-08-15,Under Review,,2024-11-01
WL_000912,Amy Lopez,Eddie Johnson,Individual,Tax Evasion,0.79,India,1974-09-01,,,,,,,FATF,2019-03-29,Under Review,,2025-01-24
WL_000913,MV Samantha Wells,,Vessel,Fraud,0.72,Myanmar,,,,,223-367-6032,shannonpugh@example.net,,SEBI,2020-01-20,Active,,2024-11-11
WL_000914,El-Randall Henderson,,Individual,Money Laundering,0.78,Lebanon,1950-11-09,,819-60-1503,,726.383.8236x0553,,Cytogeneticist,FATF,2017-01-12,Under Review,"Must benefit half. Water size both sit debate ahead fine. Thing play cultural thousand.
Friend process evidence him staff. Item eat fire fear. Onto require our lose.",2025-06-13
WL_000915,Matthews-Nolan Organization,,Organization,Sanctions Violation,0.98,China,,,,"USNV Morris, FPO AE 06165",(240)926-2881,,,FATF,2022-10-19,Under Review,,2024-07-12
WL_000916,MV Kyle Nunez,,Vessel,Politically Exposed Person (PEP),0.62,Pakistan,,,,"USNV Baker, FPO AP 07856",(958)337-8374x791,,,RBI,2023-11-23,Inactive,"Wonder wind peace walk she. Car international sometimes. Project administration while fly from place probably.
Quickly next nature away agency. Official sister garden trade car want.",2025-06-27
WL_000917,MV Brian Young,,Vessel,Money Laundering,0.66,Venezuela,,,,"795 Rodriguez Glen Apt. 310, West Stacymouth, FM 01792",,,,ED,2023-02-20,Active,,2024-08-14
WL_000918,Ryan Russo,,Individual,Tax Evasion,0.9,Somalia,1987-09-24,,,,,iwright@example.com,,ED,2023-01-02,Active,"Author describe follow radio yeah. Phone pretty friend perform.
Forget theory spend reason research check. Wide trip article tonight growth. Animal race learn common trouble bank quite.",2025-01-03
WL_000919,"Ramos, Torres and Lopez 630",,Aircraft,Tax Evasion,0.81,Venezuela,,,,"172 Little Villages, South Gregory, VI 37697",565.810.5562x341,bhall@example.com,,UN,2021-02-04,Active,"Mind this current evidence base well without. Place social likely account rich. Choice get nation product get understand.
Question special operation soldier seven. Those really Democrat high.",2024-12-02
WL_000920,Renee Hall,Lauren Waller,Individual,Politically Exposed Person (PEP),0.71,Lebanon,1949-02-16,852545501,,,,,"Teacher, adult education",EU,2024-08-07,Active,,2025-05-05
WL_000921,Long Inc Syndicate,,Organization,Money Laundering,0.66,Somalia,,,,"USS Ellison, FPO AE 26359",,,,EU,2022-09-20,Active,,2024-11-19
WL_000922,Kelly Thompson,,Individual,Tax Evasion,0.69,Venezuela,1944-10-19,,744-67-6880,"22960 Bartlett Row Suite 945, West Alexandraborough, NE 83472",,vmartinez@example.org,Marketing executive,RBI,2022-12-11,Active,,2025-04-30
WL_000923,Smith-Ray Syndicate,Gilbert-Alvarez,Organization,Organized Crime,0.67,Venezuela,,,,"295 Joshua Villages Apt. 021, Mcdonaldport, MS 70484",,,,UN,2020-11-07,Active,,2025-05-14
WL_000924,MV Tracie Welch,,Vessel,Fraud,0.62,Belarus,,,,,,,,UN,2025-02-19,Inactive,,2024-08-27
WL_000925,William Callahan,,Individual,Fraud,0.84,Somalia,1979-02-12,922623769,,"55139 Wright Ville, New Timothy, AL 80140",,shelleypineda@example.com,,OFAC,2015-11-30,Under Review,,2025-04-13
WL_000926,Edwards Inc,,Organization,Fraud,0.95,Pakistan,,,,,001-562-222-9157x486,brian27@example.org,,RBI,2023-11-08,Active,"Raise onto the necessary trip. But which we happen.
Subject economic speak language start. Also behind message past instead let drug.",2024-11-07
WL_000927,Irwin-Holmes 712,,Aircraft,Money Laundering,0.98,Mali,,,,,,ladkins@example.org,,ED,2018-11-09,Active,Half among you join. Fight organization particularly raise. Board strong write skill clearly.,2025-03-11
WL_000928,Williams PLC 689,,Aircraft,Fraud,0.75,Nicaragua,,,,"6444 Sheri Crest Suite 813, Collinsfort, GA 48115",,,,UN,2024-08-15,Under Review,"Watch little approach professor up think. Sea four build picture. President consumer almost increase relationship whether whatever.
Moment rich read must total.",2025-03-06
WL_000929,Payne LLC,,Organization,Sanctions Violation,0.72,Sudan,,,,"2298 Michael Flats Apt. 442, Matthewberg, OK 43744",,,,FATF,2022-07-01,Active,,2025-04-15
WL_000930,Morton Group,"Mitchell, Burke and Deleon",Organization,Politically Exposed Person (PEP),0.73,Lebanon,,,,"87081 Megan Vista, New Laura, KY 50524",,,,OFAC,2015-12-21,Active,,2025-02-24
WL_000931,Wood Ltd Council,,Organization,Corruption,0.82,Afghanistan,,,,,(551)810-7151x25474,,,RBI,2022-02-14,Inactive,"Until model thus interview defense dark subject. Nice tax pass sometimes after scene away.
Involve ask east American many able area cup.",2024-12-17
WL_000932,Tanya Conrad,,Individual,Human Trafficking,0.72,Mali,1961-05-23,S62429495,,,,lisabenson@example.net,,FATF,2020-01-31,Active,Start role agency entire dinner. Later happen soon professor idea its. Commercial for between upon happen sport training. Movement drug admit kitchen site.,2025-04-03
WL_000933,Bailey-Williams 371,,Aircraft,Drug Trafficking,0.67,Afghanistan,,,,"361 Jessica Trafficway, Longmouth, DE 86883",,campbellkatrina@example.com,,FATF,2018-12-09,Under Review,,2024-11-12
WL_000934,Miguel Wong,Paige Brown; Jennifer Smith; Mrs. Rachel Graham,Individual,Terrorism Financing,0.91,Cuba,1967-03-31,612082416,708-97-2328,"927 Norton Meadow, Port Elizabeth, CO 94461",7134047230,,,FATF,2021-02-21,Inactive,,2024-09-12
WL_000935,"Rodriguez, Morgan and Boyd",Smith Inc,Organization,Terrorism Financing,0.84,Libya,,,,"USCGC Ball, FPO AE 56796",,,,ED,2016-11-14,Under Review,,2025-05-13
WL_000936,MV Gina Wolf,,Vessel,Fraud,0.85,Mali,,,,,001-915-973-4178x242,jonesaustin@example.com,,EU,2019-08-27,Under Review,"Arrive believe manager mother. Indeed sign produce any really police past. Second forward sort result.
Despite baby partner bit two.",2025-06-01
WL_000937,Schneider-Robinson 553,,Aircraft,Fraud,0.63,Nicaragua,,,,,,,,FATF,2017-09-02,Active,,2024-12-17
WL_000938,Lynch-Salazar,,Organization,Tax Evasion,0.66,India,,,,,662-759-5132,,,FATF,2016-05-25,Inactive,Out station at itself success as. Forward need certainly enter give value trade.,2025-02-21
WL_000939,Amy Duncan,,Individual,Drug Trafficking,0.69,Belarus,1984-05-07,710467111,,"754 Brett Divide Apt. 369, Jonathanchester, KY 19116",504-200-1508,,,EU,2017-07-12,Inactive,,2025-05-06
WL_000940,MV Jennifer Stephens,,Vessel,Politically Exposed Person (PEP),0.77,Syria,,,,"662 Robinson Village Suite 110, Jacksonmouth, VI 54055",+1-700-586-2290x3639,orozcosusan@example.com,,UN,2023-12-15,Inactive,,2025-04-15
WL_000941,Olson PLC 513,,Aircraft,Corruption,0.61,Russia,,,,"7147 Shaw Knolls Apt. 392, Gonzalesborough, CT 47187",001-526-857-7096x079,,,RBI,2024-06-08,Inactive,"Successful black hotel have. Poor player use material.
Various soldier space director someone culture. Not set it different.
Play after it interview relate. Couple must morning woman before continue.",2025-05-05
WL_000942,Elijah Deleon,Christina Mckinney; Malik Lawson,Individual,Drug Trafficking,0.95,Pakistan,1950-04-20,773828161,,"8021 Nicholson Lane, North Lorifort, FL 84461",937-687-3341x5530,,,RBI,2020-03-29,Active,Southern hair customer for. Few work under eat. Seek reality however decide writer five deal it.,2024-08-23
WL_000943,"Thompson, Allen and Lucas 164",,Aircraft,Sanctions Violation,0.96,Libya,,,,,,dsmith@example.net,,OFAC,2021-04-28,Active,"Movie my community garden ball gas. Society party fire. Without police skill quickly language.
Think consumer likely from. Create yet boy maintain think range somebody.",2025-01-18
WL_000944,Abdul-Jessica Dixon,Martin Johnson; Robert Alexander; Kimberly Allen,Individual,Organized Crime,0.93,Belarus,1952-07-30,,789-82-3778,"USNV Small, FPO AE 16605",,,"Engineer, manufacturing",RBI,2025-06-22,Under Review,,2025-02-03
WL_000945,MV Alexander Mendoza,,Vessel,Politically Exposed Person (PEP),0.62,Myanmar,,,,,,,,RBI,2023-08-16,Active,"Trial reflect strong product particular future administration. Idea operation fast.
Company along process single clear than officer. Seem state compare yeah music.",2025-06-27
WL_000946,Shields-Roberts 143,,Aircraft,Human Trafficking,0.71,Somalia,,,,,,,,FATF,2020-09-29,Inactive,,2025-06-22
WL_000947,MV Susan Kelly,,Vessel,Drug Trafficking,0.91,Cuba,,,,"7069 Peterson Fords, Bullockborough, AS 56231",+1-357-787-0487,ndavis@example.com,,SEBI,2017-06-10,Inactive,"It hair nor evening recently kid stay. Economic return center method add low they area.
Conference until sometimes others deep blood. Serious speak according way industry four begin then.",2025-04-19
WL_000948,Sandoval Inc 603,,Aircraft,Corruption,0.82,Yemen,,,,,,,,UN,2017-02-11,Inactive,,2024-10-13
WL_000949,MV Valerie Lopez,,Vessel,Corruption,0.66,Belarus,,,,"28490 Martin Throughway Suite 421, West Shawnstad, AZ 13001",(888)874-3207x454,angelicaward@example.com,,RBI,2021-11-17,Inactive,Station turn relationship ago agreement would treat. Identify school son war hold so physical. Bag fact behind house.,2024-10-10
WL_000950,Kimberly Hurst,,Individual,Sanctions Violation,0.93,Yemen,1948-12-01,,,"Unit 6926 Box 8390, DPO AP 74137",666-938-5554,,"Education officer, environmental",ED,2024-02-13,Under Review,,2025-05-24
WL_000951,Strong-Stephenson 196,,Aircraft,Drug Trafficking,0.93,Somalia,,,,"02951 Torres Trafficway, Lake Robertmouth, OH 55699",,,,OFAC,2020-10-11,Active,,2024-08-24
WL_000952,MV Ruben Scott,,Vessel,Terrorism Financing,0.62,Afghanistan,,,,"Unit 0461 Box 1489, DPO AP 06853",,lfloyd@example.net,,EU,2024-07-22,Under Review,,2024-09-04
WL_000953,Jenkins-Wilson 485,,Aircraft,Money Laundering,0.78,Lebanon,,,,,5015841081,,,SEBI,2021-12-23,Active,,2025-01-26
WL_000954,"Sanford, Horton and Castillo 215",,Aircraft,Sanctions Violation,0.83,North Korea,,,,"38353 Jones Prairie, Timothyhaven, MH 10563",001-216-971-5812x819,anelson@example.com,,RBI,2018-03-08,Active,Arm key east ever. Tend recent budget fund. School bad laugh star budget person road service.,2025-06-16
WL_000955,MV Renee Olson,,Vessel,Money Laundering,0.93,Lebanon,,,,,+1-323-806-5260x6732,,,RBI,2021-06-06,Inactive,,2024-09-04
WL_000956,Michael Lane,,Individual,Money Laundering,0.87,Mali,1947-02-05,,749-99-5214,"498 John Green, East Richard, IN 16025",4956266371,bgarcia@example.net,,SEBI,2020-10-25,Active,"Tough significant say culture better. Itself top central. So truth themselves politics inside.
Item chance beat recognize room. Next home left area fight lay.",2025-03-19
WL_000957,Hanson and Sons 166,,Aircraft,Fraud,0.91,China,,,,"PSC 6049, Box 7575, APO AE 95607",364.676.3764x429,,,RBI,2024-12-21,Active,Nor strategy research manage. Need appear own situation necessary loss. Chance home thus pick position treat.,2025-02-04
WL_000958,MV Bobby Flores,,Vessel,Sanctions Violation,0.71,Iran,,,,"350 Tracy Walk, Gomeztown, MH 21356",,anthonyharper@example.org,,OFAC,2020-10-04,Inactive,Surface water area like still may. Commercial including standard piece full question. Blue new want program PM.,2025-02-28
WL_000959,Christy Clay,,Individual,Sanctions Violation,0.93,Myanmar,1962-09-09,178943502,,"502 Hansen Cliff Apt. 917, Hickston, NC 29870",,,Printmaker,OFAC,2024-11-06,Under Review,,2024-08-29
WL_000960,Smith Ltd 351,,Aircraft,Politically Exposed Person (PEP),0.97,Lebanon,,,,"823 John Villages Suite 896, West Virginia, AR 25129",,jonesjames@example.org,,RBI,2021-08-16,Inactive,,2024-08-31
WL_000961,Webb Inc 756,,Aircraft,Sanctions Violation,0.68,Afghanistan,,,,"0397 Jaclyn Station, Kingstad, TN 84756",,michael52@example.com,,FATF,2018-02-04,Under Review,,2024-08-17
WL_000962,Cox-Swanson Liberation Army,,Organization,Drug Trafficking,0.7,Libya,,,,,001-920-931-1821,,,SEBI,2021-03-17,Active,"Executive power however effort fish item even. Goal mother decide wind.
Agent name ahead poor. Seven smile or president set language imagine. Cause also manage record today herself rock protect.",2025-02-04
WL_000963,Valerie Henderson,Curtis King; Tracy Rose; Spencer Schmidt,Individual,Corruption,0.96,Pakistan,1958-02-11,J28458572,,"7235 Savage Junctions, Chadview, GA 70245",,,,OFAC,2023-05-13,Under Review,,2024-09-07
WL_000964,"Summers, Osborne and Ray 449",,Aircraft,Terrorism Financing,0.64,Cuba,,,,"USNS Nichols, FPO AE 51694",+1-580-604-5822x0197,,,SEBI,2022-05-12,Active,"Life establish force remain activity own. Population no nation live human machine move build.
New tax always us face which can. Nearly should card head same glass.",2025-06-12
WL_000965,MV Mark Guerrero,,Vessel,Politically Exposed Person (PEP),0.78,Pakistan,,,,"731 Nicholas Heights, Stephensland, WY 98765",,,,EU,2023-02-22,Inactive,Wait knowledge history store everybody do choice easy. With meeting peace oil real wish. Worry high though easy room eat clear share.,2025-05-24
WL_000966,Lauren Murphy,Kevin Hill; Paul Tran; David Salas,Individual,Drug Trafficking,0.7,Nicaragua,1992-09-07,,,,,mwells@example.com,Production manager,ED,2020-11-26,Under Review,,2024-12-10
WL_000967,Paul Santos,Kevin Anderson,Individual,Tax Evasion,0.85,Syria,1983-01-27,Y24294991,885-35-9167,"477 Jeffrey Drive Suite 147, Bishopfurt, LA 69523",001-347-893-4377x06287,thompsonandrew@example.net,Archaeologist,OFAC,2023-06-09,Active,,2025-05-01
WL_000968,Mccormick-Davis,,Organization,Drug Trafficking,0.73,Iraq,,,,,,,,SEBI,2021-02-15,Active,Report much attention night heavy possible force. Against lose practice sign member. Off seek own science never husband test majority. Themselves many in simple assume operation wonder.,2025-04-08
WL_000969,Gutierrez Ltd 152,,Aircraft,Corruption,0.94,Nicaragua,,,,,,matthew33@example.org,,EU,2019-10-03,Inactive,"Go project far week effort.
Sing section I catch read. Avoid reveal require yet word say.
Look share American measure pressure. Sell benefit Republican finally benefit.",2025-05-07
WL_000970,Murphy Group 315,,Aircraft,Money Laundering,0.77,Russia,,,,,001-709-400-9846,,,EU,2019-01-30,Under Review,,2025-05-13
WL_000971,Foley PLC,,Organization,Organized Crime,0.7,Yemen,,,,"81365 Michelle Mount Apt. 698, Lake Linda, IA 38268",4608786823,olsonjulian@example.com,,UN,2020-02-05,Under Review,,2024-09-22
WL_000972,MV Larry Christian,,Vessel,Organized Crime,0.95,Somalia,,,,,,,,SEBI,2021-07-18,Under Review,,2025-01-05
WL_000973,"Gutierrez, Wilson and Morris Coalition",Morrison-Burns,Organization,Money Laundering,0.94,Yemen,,,,"011 Mary Extensions, East Jameschester, OR 66252",,,,OFAC,2022-06-20,Under Review,"Be than finally position. Themselves girl accept face.
Song scene move organization. Against read billion camera. Truth plan social Republican region us.",2024-09-24
WL_000974,Long and Sons 322,,Aircraft,Human Trafficking,0.9,Somalia,,,,"187 Tracy Trace Apt. 534, Nelsonville, AS 58091",,,,FATF,2018-10-03,Active,,2024-10-19
WL_000975,MV Lucas Banks,,Vessel,Sanctions Violation,0.81,North Korea,,,,"95286 Brandon Dale Apt. 848, West Aliciamouth, WI 16893",001-283-855-6284x239,masonray@example.net,,RBI,2016-03-26,Inactive,"Material they strategy dog.
Cultural near important rich. Win himself bring opportunity start religious despite in.",2024-10-31
WL_000976,MV Trevor Richards,,Vessel,Politically Exposed Person (PEP),0.95,Lebanon,,,,"93825 Wilson Villages, Martinezmouth, MA 45192",,athornton@example.org,,EU,2023-04-02,Under Review,,2024-11-30
WL_000977,MV Vanessa Soto,,Vessel,Politically Exposed Person (PEP),0.96,Mali,,,,,001-748-991-2734x695,,,ED,2017-03-17,Under Review,,2024-12-16
WL_000978,MV Lori Hernandez,,Vessel,Human Trafficking,0.76,Iraq,,,,,,christina18@example.com,,RBI,2023-07-13,Active,,2025-02-26
WL_000979,MV James Robinson,,Vessel,Human Trafficking,0.87,India,,,,"PSC 9821, Box 3748, APO AE 60038",+1-481-776-5959x9520,,,OFAC,2024-09-29,Active,,2025-03-29
WL_000980,Danielle Collins,,Individual,Sanctions Violation,0.72,Iran,1999-02-23,C55126505,,,(211)241-5056x5179,,"Radiographer, therapeutic",UN,2025-01-10,Under Review,,2024-08-24
WL_000981,"Walker, Reed and Santos 710",,Aircraft,Organized Crime,0.95,Myanmar,,,,,,,,UN,2020-01-31,Inactive,"Data deal marriage thought forget defense. Surface other scientist certainly large season.
Poor also account follow middle. Generation industry them laugh wish them. Several memory write.",2024-09-13
WL_000982,Taylor Inc Front,,Organization,Politically Exposed Person (PEP),0.81,North Korea,,,,"130 Nicholas Summit, Tamitown, MD 85110",,,,OFAC,2021-03-25,Inactive,Material director rock success. Republican husband pressure population still. Up information compare research.,2025-06-07
WL_000983,MV Shannon Cunningham,,Vessel,Drug Trafficking,0.68,Afghanistan,,,,"46704 Carmen Overpass, North Tommymouth, MT 37637",442.954.4599x4994,,,ED,2020-12-09,Active,"Stock station I usually. Participant exactly by purpose political six attention.
Recent information recently night data. Image reality family whom woman military officer.",2025-05-30
WL_000984,MV Lee Allen,,Vessel,Drug Trafficking,0.75,Lebanon,,,,"176 Horne Island Suite 165, Michaelview, IN 51145",(327)810-2167x746,kfletcher@example.net,,OFAC,2023-08-21,Inactive,,2025-06-25
WL_000985,MV Scott Ritter,,Vessel,Human Trafficking,0.64,Cuba,,,,"8511 Mason Freeway, Barbaraside, FL 09942",,elizabethreilly@example.com,,EU,2025-03-26,Active,,2024-11-24
WL_000986,Allison Rodriguez,David Blankenship; Margaret Williams; Dr. Michael Jones,Individual,Money Laundering,0.96,Yemen,1955-11-21,,532-36-6106,,,xsandoval@example.net,Structural engineer,UN,2019-07-26,Active,,2025-06-12
WL_000987,Steven Estrada,,Individual,Organized Crime,0.99,Yemen,1984-06-15,,187-52-6017,"3111 Shawn Lane, Longmouth, IN 05018",992-687-6735x29274,,,RBI,2021-06-30,Active,,2024-07-27
WL_000988,"Banks, Smith and Jensen 863",,Aircraft,Fraud,0.62,Iran,,,,,(570)651-5443x70747,,,FATF,2021-10-31,Inactive,,2025-05-15
WL_000989,Clinton Parrish,,Individual,Human Trafficking,0.75,Somalia,1999-03-18,,,"9428 Adam Brooks Suite 359, Lauramouth, FM 58132",601.718.2592x69232,,Chemical engineer,SEBI,2022-11-25,Inactive,,2024-11-11
WL_000990,MV Sarah Martinez,,Vessel,Terrorism Financing,0.61,China,,,,"4253 Higgins Drive, South Terrance, KS 19216",343-871-6977x621,huntwilliam@example.org,,ED,2022-09-01,Under Review,,2024-07-28
WL_000991,Davis Ltd Coalition,,Organization,Human Trafficking,0.7,North Korea,,,,"530 Kayla Drives, Denisemouth, KS 70443",690.319.1583,,,UN,2022-06-14,Under Review,Force protect final born until child. Use clearly already available lead. Ok if forget only.,2024-08-01
WL_000992,MV Regina Stewart,,Vessel,Corruption,0.67,Syria,,,,"USNV Hill, FPO AP 87680",,,,EU,2023-07-03,Active,,2025-01-05
WL_000993,Cruz LLC Council,"Carson, Johnson and Floyd",Organization,Fraud,0.83,India,,,,"96831 Michelle Turnpike Apt. 313, Phillipmouth, NY 04604",238.228.4656x1782,,,FATF,2023-04-14,Inactive,,2025-02-01
WL_000994,Christina Henry,Jason Lozano,Individual,Fraud,0.67,Mali,1976-12-30,,524-73-6819,"389 Kristen Hill Apt. 426, Angelahaven, NV 69526",,,Insurance risk surveyor,RBI,2025-06-20,Under Review,"Argue up evening bar scientist vote. Help TV federal fund record voice. Growth do according hear kid decide. Nation institution natural research west consumer actually.
First study maintain.",2024-12-16
WL_000995,Young Inc 566,,Aircraft,Tax Evasion,0.82,Iraq,,,,"867 Kathleen Extensions Suite 647, Jaredchester, WY 54748",211.387.8329,,,SEBI,2024-02-03,Inactive,,2025-04-03
WL_000996,Moreno-Allen 526,,Aircraft,Money Laundering,0.78,Yemen,,,,,,,,RBI,2016-09-17,Inactive,Drive rise audience discussion increase describe receive. Family tax summer wind by major experience old. Head life year.,2025-03-13
WL_000997,"Fisher, Hayes and Flores 223",,Aircraft,Terrorism Financing,0.78,Sudan,,,,"998 Mills Expressway Apt. 282, Port Phillip, PW 33256",,nbutler@example.net,,UN,2017-09-11,Active,"Remain beyond name once hour general. Offer always natural consider pretty probably.
Recently see structure medical attorney fight game.
His rise court necessary step several mention international.",2024-09-01
WL_000998,MV Brian Stevens,,Vessel,Fraud,0.96,Sudan,,,,"518 Lee Oval, New Patricia, TX 81711",268.939.2427,,,UN,2019-09-27,Inactive,"Out like throw serve food. Two appear score wish. Anyone floor Congress heart.
Whom get including heart study wait camera. Phone beautiful two. Thus give way author mother relationship.",2025-05-21
